Url,Title,Brand,Gender,Accords,Short Description,long Description,Perfumer,Top notes,Middle notes,Rating,Out of ,Total no of votes
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Pamplelune-57.html,Aqua Allegoria Pamplelune Guerlain ,Guerlain,for women,"citrus,aromatic,fresh spicy,green,woody","Aqua Allegoria Pamplelune  by  Guerlain  is a Citrus fragrance for women.  Aqua Allegoria Pamplelune  was launched in 1999. Aqua Allegoria Pamplelune was created by Jean-Paul Guerlain and Mathilde Laurent. Top notes are Grapefruit and Bergamot; middle notes are Cassia, Petitgrain and Neroli; base notes are Patchouli and Vanilla. ","This fragrance welcomes you with festive fireworks of freshly squeezed grapefruit, lemon and bergamot juice, whose aroma then is melting in patchouli, sandalwood and vanilla mix. It was created in 1999. 
Eau de toilette line Aqua Allegoria is a fragrant fantasy, like taking a walk in the garden, and which garden it is depends on the main note of the composition, while all the other components are there to accentuate its beauty. Aqua Allegoria eau de toilettes are created mainly for women, although, some of them might as well be used by men.","Jean-Paul Guerlain,Mathilde Laurent","Grapefruit,Bergamot","Cassia,Petitgrain,Neroli",3.97,5,"3,096"
https://www.fragrantica.com/perfume/Guerlain/Chamade-50.html,Chamade Guerlain ,Guerlain,for women,"green,amber,floral,balsamic,rose,fresh,warm spicy,aldehydic,aromatic,white floral","Chamade  by  Guerlain  is a Oriental Floral fragrance for women.  Chamade  was launched in 1969. The nose behind this fragrance is Jean-Paul Guerlain. Top notes are Hiacynth, Aldehydes, Rose, Jasmine and Bergamot; middle notes are Galbanum, Rose, Lilac, Jasmine, Lily-of-the-Valley and Cloves; base notes are Tolu Balsam, Benzoin, Peru Balsam, Amber, Vetiver, Vanilla and Sandalwood. ","Chamade was created by Paul Guerlain in 1969, and it was inspired by the Francoise Sagan\'s novel “La Chamade”. In the time of Napoleon, ‘chamade’ was a very fast drumbeat that called to retreat. This perfume is meant to emulate the heavy heartbeat of a person in love and its fragrance is based on hyacinth, heavy and green, and blackcurrant that can be sensed through the oily hyacinth richness. The fragrant love story is rounded by a pretty bottle in a shape od upside down turned heart, pierced by an arrow – a symbol of surrender to love. The main notes are Turkish rose, ylang-ylang, jasmine, lilac, blackcurrant buds, lily of the valley, galbanum, sandalwood, vetiver, musk, amber, iris, and Tonka bean. ",Jean-Paul Guerlain,"Hiacynth,Aldehydes,Rose,Jasmine,Bergamot","Galbanum,Rose,Lilac,Jasmine,Lily-of-the-Valley,Cloves",4.26,5,"1,700"
https://www.fragrantica.com/perfume/Givenchy/Givenchy-pour-Homme-37.html,Givenchy pour Homme Givenchy ,Givenchy,for men,"woody,citrus,aromatic,lavender,earthy,powdery,amber,fresh spicy,soft spicy","Givenchy pour Homme  by  Givenchy  is a Woody Spicy fragrance for men.  Givenchy pour Homme  was launched in 2002. Givenchy pour Homme was created by Alberto Morillas and Ilias Ermenidis. Top notes are Mandarin Orange, Grapefruit, Coriander and Violet; middle notes are Vetiver and Lavender Extract; base notes are Cedar and Labdanum. ","The Givenchy gentleman is elegant, creative with an intuitive sense of style. He choses perfume for his own, day-to- day enjoyement, no matter what the occasion is. Givenchy man is, above all, a gentleman. Fresh and woody, it contains the refinement of davana and masculinity of cedar and olibanum. Givenchy pour Homme was created by Alberto Morillas and Ilias Ermenidis in 2002.","Alberto Morillas,Ilias Ermenidis","Mandarin Orange,Grapefruit,Coriander,Violet","Vetiver,Lavender Extract",4.04,5,"1,971"
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Gentiana-58.html,Aqua Allegoria Gentiana Guerlain ,Guerlain,for women,"citrus,sweet,floral,fresh spicy,aromatic,woody,powdery,musky","Aqua Allegoria Gentiana  by  Guerlain  is a Floral Green fragrance for women.  Aqua Allegoria Gentiana  was launched in 2001. Top notes are Grapefruit, Lime, Bergamot and Orange; middle notes are Gentiana and Pear; base notes are Musk and Sandalwood. ","This fragrance reminds of taking a walk in the mountains, and gentle springtime breeze. It was created in 2001. Bergamot, orange, and Japanese citrus of the beginning are followed by the intensive aroma of orange and pear of the heart. The trace smells of musk and sandal. 
Eau de toilette line Aqua Allegoria is a fragrant fantasy, like taking a walk in the garden, and which garden it is depends on the main note of the composition, while all the other components are there to accentuate its beauty. Aqua Allegoria eau de toilettes are created mainly for women, although, some of them might as well be used by men.",,"Grapefruit,Lime,Bergamot,Orange","Gentiana,Pear",4.00,5,276
https://www.fragrantica.com/perfume/Hermes/Rocabar-26.html,Rocabar Hermès ,Hermès,for men,"woody,aromatic,fresh spicy,warm spicy,amber,vanilla,citrus,fresh","Rocabar  by  Hermès  is a Woody Spicy fragrance for men.  Rocabar  was launched in 1998. The nose behind this fragrance is Gilles Romey. Top notes are Cedar Essence, Juniper, Coriander, Bergamot and Lemon; middle notes are Italian Cypress, Cedar, Cardamom, Carnation and Violet; base notes are Benzoin, Canada Balsam, Oakmoss, Vanilla and Patchouli. ","Rocabar: the name a contraction of “rug” and “à barres” (striped in French), this
masculine perfume is inspired by the traditional saffron colored, red and blue
striped horse blankets manufactured in Hermès’ saddlery workshops. Signed by
Gilles Romey in 1998, the perfume reveals its strongest facets in woody, balm
and resin top notes, ending on a spicy signature note of cypress.",Gilles Romey,"Cedar Essence,Juniper,Coriander,Bergamot,Lemon","Italian Cypress,Cedar,Cardamom,Carnation,Violet",4.24,5,823
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Lavande-Velours-61.html,Aqua Allegoria Lavande Velours Guerlain ,Guerlain,for women and men,"lavender,powdery,woody,violet,aromatic,iris,fresh spicy,floral,herbal","Aqua Allegoria Lavande Velours  by  Guerlain  is a Floral fragrance for women and men.  Aqua Allegoria Lavande Velours  was launched in 1999. Aqua Allegoria Lavande Velours was created by Jean-Paul Guerlain and Mathilde Laurent. middle notes are Lavender, Violet and iris; base notes are Sandalwood and Vanilla. ","Lavande Velours is a harmonious alliance of lavender and violet, followed by refined notes of iris, sandalwood and vanilla in powdery trace. It was created in 1999. 
Eau de toilette line Aqua Allegoria is a fragrant fantasy, like taking a walk in the garden, and which garden it is depends on the main note of the composition, while all the other components are there to accentuate its beauty. Aqua Allegoria eau de toilettes are created mainly for women, although, some of them might as well be used by men.","Jean-Paul Guerlain,Mathilde Laurent","Lavender,Violet,iris","Sandalwood,Vanilla",3.90,5,266
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Lilia-Bella-62.html,Aqua Allegoria Lilia Bella Guerlain ,Guerlain,for women,"white floral,fresh,floral,green",Aqua Allegoria Lilia Bella  by  Guerlain  is a Floral Green fragrance for women.  Aqua Allegoria Lilia Bella  was launched in 2001. The nose behind this fragrance is Jean-Paul Guerlain. middle notes are Lily-of-the-Valley and Lilac; base notes are Jasmine and Rose. ,"Delicate and feminine spring flowers bouquet for joyful springtime mood. The green top notes are followed by enchanting scent of lily of the valley and lilac in the heart, perfectly complemented by opulent rose and elegant jasmine in the trace. The perfume was created by Jean-Paul Guerlain in 2001. 
Eau de toilette line Aqua Allegoria is a fragrant fantasy, like taking a walk in the garden, and which garden it is depends on the main note of the composition, while all the other components are there to accentuate its beauty. Aqua Allegoria eau de toilettes are created mainly for women, although, some of them might as well be used by men.",Jean-Paul Guerlain,"Lily-of-the-Valley,Lilac","Jasmine,Rose",3.93,5,264
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Rosa-Magnifica-63.html,Aqua Allegoria Rosa Magnifica Guerlain ,Guerlain,for women,"rose,floral,violet,green,fresh spicy,powdery,iris,earthy",Aqua Allegoria Rosa Magnifica  by  Guerlain  is a Floral Aldehyde fragrance for women.  Aqua Allegoria Rosa Magnifica  was launched in 1999. Aqua Allegoria Rosa Magnifica was created by Jean-Paul Guerlain and Mathilde Laurent. ,"Feminine and sensual scent of delicate rose is in the limelight of this fragrance. The main notes are hyacinth, rose, iris and violet. 
Eau de toilette line Aqua Allegoria is a fragrant fantasy, like taking a walk in the garden, and which garden it is depends on the main note of the composition, while all the other components are there to accentuate its beauty. Aqua Allegoria eau de toilettes are created mainly for women, although, some of them might as well be used by men.","Jean-Paul Guerlain,Mathilde Laurent","Rose,Hiacynth,Violet,iris",,4.10,5,232
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Foliflora-65.html,Aqua Allegoria Foliflora Guerlain ,Guerlain,for women,"floral,powdery,citrus,amber,musky,white floral,fresh spicy,sweet,fruity,woody","Aqua Allegoria Foliflora  by  Guerlain  is a Floral fragrance for women.  Aqua Allegoria Foliflora  was launched in 2003. The nose behind this fragrance is Jean-Paul Guerlain. Top notes are Neroli, Bergamot and Sweet Pea; middle notes are Freesia, Apricot and Gardenia; base notes are Angelica, Sandalwood, Amber and Vanilla. ","An incredible feeling of joy and happiness! Foliflora was created in 2003. The notes are bergamot, neroli, white freesia, gardenia, peach, water lily, sandal, amber and vanilla. 
Eau de toilette line Aqua Allegoria is a fragrant fantasy, like taking a walk in the garden, and which garden it is depends on the main note of the composition, while all the other components are there to accentuate its beauty. Aqua Allegoria eau de toilettes are created mainly for women, although, some of them might as well be used by men.",Jean-Paul Guerlain,"Neroli,Bergamot,Sweet Pea","Freesia,Apricot,Gardenia",3.91,5,138
https://www.fragrantica.com/perfume/Guerlain/Shalimar-Legere-54.html,Shalimar Legere Guerlain ,Guerlain,for women,"citrus,vanilla,powdery,amber,aromatic,iris,fresh spicy","Shalimar Legere  by  Guerlain  is a Oriental Floral fragrance for women.  Shalimar Legere  was launched in 2003. The nose behind this fragrance is Mathilde Laurent. Top notes are Lemon and Bergamot; middle notes are Orange, iris and Jasmine; base notes are Vanilla and Amber. ","Imagine to be sitting on a floor in a luxurious palace somewhere in the Middle East and eating lemon sherbet with jasmine. The wild wind is bringing the smell of blooming orange and sways the scented silk of the palace. As opposed to the classic Shalimar, this one was created in 2003. The fragrance ranges from fresh lemon in the top to the warm vanilla heart. This fragrance can not be compared with classic Shalimar, because its composition is different, although it has preserved some attributes of Guerlain’s fragrances. The top notes are lemon and bergamot, the heart notes are jasmine, iris and orange; the base is composed of vanilla and amber.",Mathilde Laurent,"Lemon,Bergamot","Orange,iris,Jasmine",4.23,5,362
https://www.fragrantica.com/perfume/Divine/L-Homme-Sage-43.html,L'Homme Sage Divine ,Divine,for men,"warm spicy,woody,amber,earthy,mossy,aromatic,smoky,balsamic,herbal,sweet","L'Homme Sage  by  Divine  is a Woody Chypre fragrance for men.  L'Homme Sage  was launched in 2005. L'Homme Sage was created by Yann Vasnier and Richard Ibanez. Top notes are Saffron, Cardamom, Litchi and Mandarin Orange; middle notes are Immortelle, Guaiac Wood, Fir, Patchouli and Cedar; base notes are Oakmoss, Incense and Amber. ","L'homme sage is a balance of notes which are decidedly masculine. At the top, saffron and mandarin, cardamom and lychee. At the heart, balm and aromatic woods, lightened with everlasting flowers and patchouli. The low notes, a timeless oak moss, amber and incense.","Richard Ibanez,Yann Vasnier","Saffron,Cardamom,Litchi,Mandarin Orange","Immortelle,Guaiac Wood,Fir,Patchouli,Cedar",4.33,5,177
https://www.fragrantica.com/perfume/Guerlain/Colours-of-Love-68.html,Colours of Love Guerlain ,Guerlain,for women,"fruity,powdery,tropical,fresh,sweet,violet,floral,rose,citrus,aromatic","Colours of Love  by  Guerlain  is a Floral Fruity fragrance for women.  Colours of Love  was launched in 2005. Top notes are Passionfruit, Violet, Kiwi and Grapefruit; middle notes are Rose, Mimosa, Cassia and iris; base notes are Amber and Musk. ","The newest Guerlain perfume created in 2005. This is a fragrance of romance, love, and zest for life, created for flirty young girls. It is a floral-fruity melody, a romantic twist of imagination and reality. The top notes are grapefruit, kiwi, passion fruit, violet; the heart brings together the notes of rose, cassie flower, irris and mimosa; the base is apricot, musk and ambrette seed.",,"Passionfruit,Violet,Kiwi,Grapefruit","Rose,Mimosa,Cassia,iris",3.99,5,112
https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,Habit Rouge Eau de Toilette Guerlain ,Guerlain,for men,"citrus,woody,warm spicy,vanilla,amber,rose,aromatic,floral,leather,balsamic","Habit Rouge Eau de Toilette  by  Guerlain  is a Oriental Woody fragrance for men.  Habit Rouge Eau de Toilette  was launched in 1965. The nose behind this fragrance is Jean-Paul Guerlain. Top notes are Lemon, Brazilian Rosewood, Orange, Bergamot, Lime, Tangerine and Basil; middle notes are Rose, Carnation, Sandalwood, Cinnamon, Patchouli, Jasmine and Cedar; base notes are Vanilla, Leather, Amber, Benzoin, Oakmoss and Labdanum. ","Habit Rouge is a classic fragrance for men which was launched in 2003. This is a reorchestrated version of the original fragrance from 1965. the nose behind it isJean Paul Guerlain. The composition is based on the harmony of fresh and intense citruses in the top (lime, orange and bergamot) and warm oriental balsamic notes in the base. The smoky and leathery nuances in the final notes are contrasting with the juicy beginning. The sophisticated heart is composed of flowers, precious woods with a warm touch of cinnamon.
",Jean-Paul Guerlain,"Lemon,Brazilian Rosewood,Orange,Bergamot,Lime,Tangerine,Basil","Rose,Carnation,Sandalwood,Cinnamon,Patchouli,Jasmine,Cedar",4.21,5,"3,101"
